LocationID,Easting,Northing
WICR_InvPla_28,463243.679,4107677.325
WICR_InvPla_29,463385.101,4107818.746
WICR_InvPla_3,462686.295,4108241.941
WICR_InvPla_30,463528.110,4107959.949
WICR_InvPla_32,462862.170,4107007.551
WICR_InvPla_33,462960.837,4107111.639
WICR_InvPla_34,463102.258,4107253.061
WICR_InvPla_35,463243.679,4107394.482
WICR_InvPla_36,463385.101,4107535.903
WICR_InvPla_37,463526.522,4107677.325
WICR_InvPla_38,463667.937,4107818.540
WICR_InvPla_39,463811.126,4107930.249
WICR_InvPla_40,462995.447,4106849.397
WICR_InvPla_41,463102.258,4106970.218
WICR_InvPla_42,463243.679,4107111.639
WICR_InvPla_43,463385.101,4107253.061
WICR_InvPla_44,463526.522,4107394.482
WICR_InvPla_45,463667.944,4107535.903
WICR_InvPla_46,463809.365,4107677.325
WICR_InvPla_47,463950.786,4107818.746
WICR_InvPla_48,464087.219,4107941.341
WICR_InvPla_49,463013.922,4106543.439
WICR_InvPla_5,462441.599,4107696.271
WICR_InvPla_50,463102.878,4106687.401
WICR_InvPla_51,463243.679,4106828.797
WICR_InvPla_52,463385.101,4106970.218
WICR_InvPla_53,463526.522,4107111.639
WICR_InvPla_54,463667.944,4107253.061
WICR_InvPla_55,463809.365,4107394.482
WICR_InvPla_58,464233.629,4107818.746
WICR_InvPla_59,464376.209,4107924.585
WICR_InvPla_6,462536.573,4107818.746
WICR_InvPla_60,463008.789,4106260.849
WICR_InvPla_61,463102.352,4106404.538
WICR_InvPla_62,463243.679,4106545.954
WICR_InvPla_63,463385.101,4106687.375
WICR_InvPla_64,463526.522,4106828.797
WICR_InvPla_65,463667.944,4106970.218
WICR_InvPla_66,463809.365,4107111.639
WICR_InvPla_67,463950.786,4107253.061
WICR_InvPla_68,464092.207,4107394.482
WICR_InvPla_69,464233.629,4107535.903
WICR_InvPla_7,462677.994,4107960.168
WICR_InvPla_70,464375.050,4107677.325
WICR_InvPla_71,464511.039,4107818.784
WICR_InvPla_73,463004.377,4105977.968
WICR_InvPla_74,463102.262,4106121.691
WICR_InvPla_75,463243.679,4106263.111
WICR_InvPla_76,463385.101,4106404.532
WICR_InvPla_77,463526.522,4106545.954
WICR_InvPla_78,463667.944,4106687.375
WICR_InvPla_79,463809.365,4106828.797
WICR_InvPla_8,462819.415,4108101.589
WICR_InvPla_80,463950.786,4106970.218
WICR_InvPla_81,464092.207,4107111.639
WICR_InvPla_82,464233.629,4107253.061
WICR_InvPla_83,464375.050,4107394.482
WICR_InvPla_84,464508.072,4107536.008
WICR_InvPla_86,463000.096,4105694.543
WICR_InvPla_87,463102.268,4105838.852
WICR_InvPla_88,463243.679,4105980.268
WICR_InvPla_89,463385.101,4106121.690
WICR_InvPla_9,462944.999,4108239.946
WICR_InvPla_90,463526.522,4106263.111
WICR_InvPla_91,463667.944,4106404.532
WICR_InvPla_92,463809.365,4106545.954
WICR_InvPla_93,463950.786,4106687.375
WICR_InvPla_94,464092.207,4106828.797
WICR_InvPla_95,464233.629,4106970.218
WICR_InvPla_96,464375.050,4107111.639
WICR_InvPla_97,464505.213,4107253.218
WICR_InvPla_98,464571.231,4107396.024
WICR_InvPla_99,462995.501,4105410.296
